EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,BusinessTravel,OverTime,MonthlyIncome,YearsAtCompany,TotalWorkingYears,YearsSinceLastPromotion,DistanceFromHome,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition
1728,39,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,9915,16,16,6,4,3,3,4,No
1729,55,Female,Sales,Sales Representative,Bachelor,Married,Travel_Rarely,No,5267,9,32,1,24,2,4,1,No
1730,45,Male,R&D,Research Scientist,Bachelor,Single,Non-Travel,No,5044,11,22,2,26,1,3,3,Yes
1731,35,Male,Finance,Manager,Bachelor,Married,Travel_Rarely,No,10071,12,14,2,16,4,2,1,Yes
1732,46,Male,HR,Manager,College,Married,Travel_Rarely,No,8965,6,24,4,21,4,4,3,No
1733,25,Male,IT,IT Manager,Bachelor,Single,Non-Travel,No,6340,2,2,1,7,1,2,1,No
1734,51,Male,HR,Manager,Master,Divorced,Travel_Rarely,No,9352,13,27,5,24,3,1,4,No
1735,30,Male,R&D,Manager,Doctorate,Divorced,Travel_Rarely,No,8447,8,8,2,7,3,3,4,No
1736,20,Female,IT,Software Engineer,College,Single,Travel_Rarely,Yes,3436,0,0,0,7,1,1,3,Yes
1737,30,Male,HR,Manager,Bachelor,Married,Travel_Rarely,No,9400,8,8,4,7,2,3,1,No
1738,55,Male,IT,Software Engineer,College,Divorced,Travel_Rarely,Yes,7038,18,35,6,19,2,3,2,Yes
1739,58,Female,IT,IT Manager,Bachelor,Single,Travel_Rarely,Yes,9437,15,34,0,26,1,2,2,Yes
1740,28,Female,Finance,Accountant,Bachelor,Married,Travel_Rarely,No,4022,5,5,4,25,1,2,4,Yes
1741,33,Male,Sales,Manager,Bachelor,Married,Travel_Rarely,No,7903,4,11,1,4,4,4,3,Yes
1742,42,Female,R&D,Laboratory Technician,Doctorate,Single,Travel_Rarely,No,7116,19,21,8,24,2,4,3,Yes
1743,26,Female,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Rarely,No,4314,4,4,2,16,3,1,3,No
1744,50,Female,Finance,Accountant,Master,Single,Travel_Rarely,No,3309,5,27,1,20,1,1,3,No
1745,27,Male,Sales,Sales Representative,Master,Divorced,Non-Travel,No,4746,4,4,2,7,3,1,3,No
1746,43,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,10439,13,20,2,25,1,1,2,No
1747,52,Female,Sales,Sales Executive,College,Married,Travel_Rarely,No,8148,20,31,1,12,1,3,3,No
1748,25,Male,R&D,Research Scientist,Bachelor,Single,Travel_Frequently,No,3695,5,5,1,21,1,2,1,Yes
1749,28,Female,HR,HR Specialist,Bachelor,Single,Travel_Rarely,No,5157,8,8,3,11,2,3,2,Yes
1750,48,Female,Sales,Manager,Master,Single,Non-Travel,No,10948,15,28,9,21,3,3,4,No
1751,47,Female,R&D,Research Scientist,Bachelor,Single,Travel_Frequently,No,4028,6,25,4,7,3,1,2,No
1752,49,Female,Sales,Sales Executive,Master,Single,Travel_Rarely,No,7789,18,27,7,12,1,3,1,No
1753,31,Female,HR,HR Specialist,Bachelor,Divorced,Travel_Rarely,No,4907,5,9,5,20,2,1,4,No
1754,43,Female,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,5872,12,20,0,25,2,1,4,Yes
1755,58,Male,Sales,Sales Representative,Master,Married,Travel_Rarely,Yes,3633,4,34,1,26,3,1,1,No
1756,31,Female,HR,HR Specialist,College,Divorced,Travel_Frequently,Yes,3983,2,9,1,8,2,4,1,Yes
1757,50,Female,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,6543,15,29,5,5,4,2,1,No
1758,47,Female,IT,IT Manager,Bachelor,Married,Travel_Rarely,No,7572,2,23,0,8,1,2,2,No
1759,34,Male,IT,Data Analyst,Master,Married,Travel_Rarely,Yes,4195,6,11,2,13,3,4,1,No
1760,36,Female,IT,Data Analyst,Master,Divorced,Travel_Frequently,No,3959,5,15,0,22,1,4,1,Yes
1761,44,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,9870,15,24,7,14,4,4,1,No
1762,41,Female,IT,IT Manager,Doctorate,Divorced,Travel_Rarely,No,6764,5,21,1,11,4,1,2,No
1763,47,Male,HR,Recruiter,Bachelor,Married,Travel_Rarely,Yes,4352,9,24,5,29,4,4,3,No
1764,54,Female,IT,Data Analyst,Below College,Single,Travel_Rarely,No,4859,9,33,0,21,1,4,3,No
1765,25,Male,R&D,Research Scientist,Master,Single,Travel_Frequently,No,4990,4,4,4,15,4,3,3,No
1766,43,Male,Sales,Sales Representative,Master,Married,Travel_Rarely,No,7441,19,22,2,21,1,4,1,No
1767,25,Female,Sales,Manager,Bachelor,Married,Travel_Rarely,No,7516,5,5,5,19,3,2,1,No
1768,22,Female,Sales,Manager,Master,Married,Travel_Rarely,Yes,7351,1,1,1,14,4,2,1,Yes
1769,40,Male,Sales,Manager,Bachelor,Divorced,Non-Travel,No,11358,19,20,5,13,4,4,3,No
1770,49,Female,IT,Data Analyst,Master,Single,Travel_Rarely,No,6316,17,28,8,22,4,3,4,No
1771,53,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,8069,9,31,6,20,4,4,1,No
1772,55,Female,IT,Software Engineer,College,Single,Travel_Rarely,No,5198,12,34,2,13,2,4,1,No
1773,45,Female,IT,IT Manager,Master,Divorced,Travel_Frequently,No,8290,6,23,6,4,3,3,3,No
1774,45,Male,R&D,Manager,College,Married,Non-Travel,No,11142,15,22,5,28,3,4,2,No
1775,26,Female,HR,Manager,Bachelor,Single,Travel_Rarely,No,7303,2,2,2,1,4,4,2,No
1776,46,Male,R&D,Manager,Bachelor,Divorced,Travel_Rarely,Yes,10296,19,24,8,24,4,1,3,No
1777,49,Female,IT,Data Analyst,Master,Single,Travel_Rarely,No,3850,5,28,3,3,2,3,2,No
1778,31,Female,HR,HR Specialist,Doctorate,Single,Travel_Rarely,Yes,4696,7,7,6,24,3,2,2,No
1779,24,Female,Finance,Financial Analyst,College,Married,Travel_Frequently,Yes,4195,2,2,2,24,1,4,4,No
1780,52,Female,R&D,Manager,Master,Single,Travel_Frequently,Yes,7000,3,29,3,14,3,1,2,Yes
1781,24,Female,Sales,Manager,Bachelor,Married,Travel_Rarely,No,6427,1,1,0,26,3,3,4,No
1782,21,Male,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,3162,0,0,0,21,3,3,2,Yes
1783,29,Female,IT,Data Analyst,Below College,Married,Travel_Rarely,No,3803,6,6,5,19,1,2,3,No
1784,59,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Rarely,Yes,8772,20,37,7,16,3,3,4,No
1785,41,Male,Sales,Sales Executive,Bachelor,Divorced,Travel_Frequently,Yes,4230,6,19,6,16,3,1,2,No
1786,34,Male,IT,IT Manager,Doctorate,Divorced,Travel_Rarely,No,6305,1,12,0,18,1,3,1,No
1787,53,Male,Sales,Manager,Bachelor,Single,Travel_Frequently,No,8912,8,32,4,23,2,2,2,No
1788,24,Male,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,Yes,2950,0,0,0,4,2,2,4,Yes
1789,50,Male,Sales,Sales Executive,Master,Single,Travel_Rarely,No,7441,17,30,7,14,4,3,1,No
1790,59,Female,Sales,Manager,Bachelor,Married,Travel_Frequently,No,8173,8,39,4,17,3,4,2,No
1791,37,Female,R&D,Laboratory Technician,Doctorate,Married,Travel_Rarely,No,3403,3,14,1,29,2,4,1,Yes
1792,26,Female,R&D,Laboratory Technician,College,Divorced,Travel_Rarely,No,4562,4,4,4,8,2,2,1,No
1793,33,Male,HR,Manager,College,Divorced,Travel_Frequently,Yes,7999,5,11,5,22,4,2,2,No
1794,37,Male,R&D,Manager,Master,Divorced,Travel_Rarely,No,9877,15,15,4,11,3,3,2,No
1795,20,Female,R&D,Laboratory Technician,Master,Single,Travel_Rarely,No,2039,0,0,0,27,2,4,3,Yes
1796,47,Female,R&D,Laboratory Technician,College,Single,Travel_Rarely,No,8003,17,25,7,9,2,2,4,No
1797,44,Female,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,4114,8,23,4,21,4,1,1,Yes
1798,24,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,6647,1,1,1,8,3,2,1,No
1799,21,Male,IT,IT Manager,Bachelor,Married,Travel_Rarely,No,6127,1,1,0,11,3,4,2,No
1800,58,Male,IT,Software Engineer,Master,Single,Travel_Frequently,No,4384,3,37,2,2,4,4,4,Yes
1801,52,Female,R&D,Research Scientist,Doctorate,Single,Travel_Rarely,No,6907,15,28,8,3,3,1,1,No
1802,59,Male,Sales,Sales Representative,College,Divorced,Travel_Rarely,No,6582,13,39,7,11,4,4,2,No
1803,21,Female,HR,Recruiter,Bachelor,Married,Travel_Frequently,Yes,2461,0,0,0,11,4,1,1,Yes
1804,56,Female,HR,HR Specialist,Below College,Divorced,Travel_Frequently,Yes,3371,4,32,0,4,2,2,3,No
1805,40,Female,R&D,Research Scientist,Master,Single,Travel_Rarely,Yes,3977,6,19,3,7,2,4,3,Yes
1806,48,Male,Finance,Accountant,Bachelor,Single,Non-Travel,No,3828,1,25,0,13,4,2,2,No
1807,27,Male,R&D,Manager,Doctorate,Divorced,Travel_Rarely,No,6641,3,6,2,7,3,3,4,No
1808,20,Female,Finance,Accountant,Master,Married,Travel_Frequently,No,3936,0,0,0,10,1,3,3,Yes
1809,44,Female,IT,IT Manager,College,Single,Travel_Rarely,No,9235,8,24,2,8,3,1,2,No
1810,23,Male,R&D,Research Scientist,Doctorate,Divorced,Travel_Frequently,No,2607,1,1,0,17,2,4,2,Yes
1811,21,Female,Finance,Accountant,Below College,Single,Travel_Frequently,No,2058,0,0,0,26,3,3,3,No
1812,22,Female,Sales,Sales Representative,College,Single,Travel_Rarely,Yes,3837,0,0,0,8,1,1,3,Yes
1813,48,Male,R&D,Manager,Master,Married,Travel_Frequently,Yes,10762,20,24,10,11,4,4,3,No
1814,56,Male,R&D,Manager,Master,Married,Travel_Frequently,No,8772,7,35,1,4,2,2,1,Yes
1815,39,Female,Sales,Manager,Master,Divorced,Travel_Rarely,No,10364,16,16,0,12,3,2,3,No
1816,23,Male,IT,IT Manager,Below College,Married,Travel_Rarely,Yes,6312,0,2,0,11,1,2,2,Yes
1817,45,Female,IT,IT Manager,Bachelor,Married,Travel_Rarely,No,10342,14,24,2,25,4,1,3,No
1818,55,Female,IT,Software Engineer,Below College,Divorced,Travel_Rarely,No,5373,10,35,3,21,3,1,3,No
1819,55,Female,IT,Data Analyst,Doctorate,Divorced,Travel_Rarely,No,5564,11,34,10,27,4,1,2,No
1820,42,Male,Sales,Manager,College,Single,Travel_Rarely,No,10266,16,18,9,6,3,2,2,No
1821,29,Female,Finance,Manager,Doctorate,Married,Travel_Rarely,Yes,9345,8,8,2,17,4,3,4,No
1822,36,Female,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,6037,15,15,3,5,1,1,4,No
1823,45,Male,Sales,Sales Representative,Master,Divorced,Travel_Rarely,Yes,5002,11,24,7,24,3,2,4,Yes
1824,20,Male,Sales,Sales Representative,College,Divorced,Travel_Rarely,No,2611,0,0,0,27,4,2,4,Yes
1825,41,Female,Finance,Manager,College,Divorced,Travel_Rarely,No,9372,12,21,7,19,3,1,4,No
1826,25,Female,Sales,Sales Executive,Master,Married,Travel_Frequently,No,4306,4,4,2,4,4,4,1,No
1827,46,Female,HR,Recruiter,Bachelor,Married,Travel_Rarely,Yes,2953,2,24,2,19,4,2,4,Yes
1828,44,Female,HR,Manager,College,Divorced,Travel_Rarely,Yes,12229,19,24,9,25,1,1,1,Yes
1829,22,Female,R&D,Manager,College,Single,Non-Travel,No,6870,0,0,0,1,1,4,4,Yes
1830,49,Female,Finance,Accountant,Bachelor,Divorced,Travel_Frequently,No,6355,11,27,4,2,2,3,4,No
1831,55,Female,Sales,Manager,Bachelor,Divorced,Travel_Frequently,No,8933,11,32,3,12,2,4,1,No
1832,25,Female,R&D,Manager,Master,Married,Travel_Rarely,No,6792,3,3,3,28,2,4,2,No
1833,40,Male,IT,Data Analyst,College,Single,Non-Travel,No,4766,6,20,4,23,3,2,4,No
1834,29,Female,HR,Recruiter,Doctorate,Married,Travel_Frequently,No,4506,5,5,3,19,4,1,3,No
1835,37,Male,Sales,Sales Executive,Master,Single,Non-Travel,No,4651,7,14,3,21,2,2,2,No
1836,48,Female,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,7986,17,24,6,17,2,4,2,No
1837,36,Female,IT,Software Engineer,College,Divorced,Travel_Rarely,No,4907,11,14,8,23,2,3,3,No
1838,50,Female,Sales,Manager,Master,Married,Travel_Rarely,Yes,10801,19,30,7,19,3,2,4,No
1839,21,Female,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,Yes,2130,0,0,0,22,3,4,2,No
1840,58,Female,IT,IT Manager,Master,Married,Travel_Rarely,No,7602,4,35,4,23,2,4,3,No
1841,57,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,Yes,11507,19,37,3,3,3,1,1,Yes
1842,31,Male,HR,HR Specialist,Bachelor,Married,Travel_Rarely,No,4398,3,8,2,14,1,4,4,No
1843,47,Female,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,Yes,3219,2,24,0,21,4,2,2,Yes
1844,23,Male,Sales,Manager,Below College,Divorced,Travel_Rarely,Yes,6537,1,1,0,10,1,1,3,No
1845,51,Male,Sales,Manager,Master,Divorced,Travel_Frequently,No,8175,6,27,6,6,1,2,3,Yes
1846,21,Male,Sales,Sales Representative,College,Divorced,Travel_Rarely,No,2714,0,0,0,22,3,3,1,No
1847,41,Female,HR,Manager,College,Married,Travel_Rarely,No,9004,12,17,6,12,1,1,3,Yes
1848,57,Male,Sales,Sales Representative,College,Single,Travel_Rarely,No,3078,2,33,2,11,3,4,2,No
1849,51,Male,R&D,Research Scientist,Master,Divorced,Travel_Rarely,No,3769,3,28,0,26,4,4,3,No
1850,56,Male,Sales,Manager,Doctorate,Single,Travel_Frequently,No,6135,1,34,1,12,1,3,4,No
1851,52,Female,R&D,Research Scientist,College,Single,Travel_Rarely,Yes,3649,6,32,4,23,2,2,3,Yes
1852,27,Female,Finance,Accountant,Bachelor,Married,Non-Travel,No,5442,7,7,2,8,3,2,4,No
1853,47,Female,HR,Recruiter,Bachelor,Married,Travel_Frequently,No,7851,20,26,3,27,3,4,1,No
1854,20,Female,R&D,Manager,Master,Married,Non-Travel,Yes,5736,0,0,0,6,2,1,1,Yes
1855,45,Female,IT,IT Manager,Master,Single,Travel_Frequently,No,8558,9,21,8,27,3,1,1,No
1856,22,Female,Sales,Manager,Master,Single,Travel_Rarely,Yes,5671,0,0,0,25,1,4,2,Yes
1857,22,Male,Sales,Manager,Master,Married,Travel_Rarely,Yes,7510,1,1,0,9,1,2,3,Yes
1858,52,Male,Sales,Sales Representative,College,Single,Travel_Rarely,No,5034,5,31,2,15,3,4,1,No
1859,23,Male,Sales,Sales Representative,College,Single,Travel_Rarely,No,3508,3,3,0,2,1,2,3,No
1860,56,Male,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,Yes,8919,20,35,6,19,1,1,4,Yes
1861,51,Female,IT,IT Manager,Bachelor,Divorced,Travel_Rarely,No,10958,20,29,6,5,2,4,3,No
1862,21,Female,Finance,Financial Analyst,Bachelor,Single,Travel_Frequently,Yes,2256,0,0,0,27,4,2,4,No
1863,48,Female,R&D,Laboratory Technician,Master,Divorced,Travel_Rarely,No,5253,11,25,10,7,4,2,2,No
1864,55,Female,R&D,Laboratory Technician,Master,Married,Travel_Frequently,No,7222,20,33,9,18,4,2,4,No
1865,55,Male,Sales,Sales Representative,Master,Married,Travel_Frequently,No,6790,16,32,10,19,4,1,2,No
1866,56,Male,Sales,Sales Representative,Doctorate,Divorced,Travel_Rarely,No,5897,13,35,10,20,2,2,4,No
1867,25,Male,HR,HR Specialist,College,Single,Travel_Rarely,No,2665,1,5,0,24,1,3,3,Yes
1868,48,Female,Finance,Manager,College,Divorced,Travel_Rarely,No,7084,5,26,4,14,1,2,2,No
1869,35,Male,R&D,Laboratory Technician,Bachelor,Single,Travel_Rarely,Yes,6468,14,14,5,13,1,2,4,No
1870,48,Male,R&D,Research Scientist,College,Married,Travel_Rarely,No,6641,18,25,2,6,3,1,3,Yes
1871,32,Female,Finance,Manager,Master,Single,Travel_Rarely,No,6346,2,10,2,12,4,1,4,No
1872,30,Male,Sales,Sales Representative,Doctorate,Divorced,Travel_Rarely,Yes,4808,9,9,1,24,4,3,1,No
1873,20,Male,Sales,Manager,Master,Divorced,Travel_Rarely,Yes,5573,0,0,0,23,4,4,4,No
1874,46,Female,IT,Software Engineer,Master,Divorced,Non-Travel,No,5296,11,25,10,3,2,4,3,No
1875,21,Male,IT,Data Analyst,College,Single,Travel_Frequently,Yes,3421,1,1,0,26,3,1,2,No
1876,59,Male,IT,Software Engineer,College,Single,Travel_Rarely,No,7754,18,38,1,4,4,3,1,No
1877,20,Female,IT,Data Analyst,College,Single,Travel_Rarely,Yes,3280,0,0,0,17,1,4,3,Yes
1878,57,Male,Sales,Sales Representative,Master,Divorced,Travel_Frequently,No,3789,5,34,5,5,1,2,2,Yes
1879,31,Female,IT,Data Analyst,Bachelor,Married,Travel_Rarely,No,3696,5,10,4,14,3,4,3,Yes
1880,36,Female,Finance,Manager,Master,Single,Travel_Rarely,Yes,7269,2,15,2,25,4,3,1,Yes
1881,25,Female,Finance,Manager,Master,Married,Travel_Rarely,No,6673,1,1,1,12,1,3,3,No
1882,32,Male,R&D,Manager,Bachelor,Married,Travel_Rarely,Yes,8552,5,8,3,15,3,4,4,No
1883,46,Male,Sales,Sales Representative,Master,Divorced,Travel_Frequently,No,4528,10,25,2,14,2,4,3,No
1884,21,Female,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,Yes,2803,0,0,0,6,2,1,4,Yes
1885,47,Male,IT,Software Engineer,Bachelor,Single,Travel_Rarely,No,3695,1,24,1,16,1,1,3,No
1886,39,Male,R&D,Research Scientist,Bachelor,Married,Travel_Frequently,No,7334,17,17,2,10,4,1,2,No
1887,21,Female,Finance,Accountant,Doctorate,Married,Travel_Rarely,Yes,3298,0,0,0,29,3,2,3,No
1888,60,Male,Finance,Financial Analyst,Bachelor,Single,Travel_Rarely,Yes,8573,19,36,2,1,2,4,4,No
1889,49,Female,Sales,Sales Representative,Master,Married,Travel_Rarely,No,6245,14,29,10,28,2,3,2,Yes
1890,50,Male,R&D,Manager,Bachelor,Married,Travel_Rarely,No,9961,10,28,3,20,3,2,2,No
1891,44,Female,R&D,Research Scientist,Bachelor,Married,Non-Travel,Yes,4309,9,24,7,21,2,3,1,No
1892,60,Female,Finance,Financial Analyst,College,Divorced,Travel_Rarely,No,4183,5,36,1,9,3,1,3,No
1893,27,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,4376,5,5,1,1,2,3,4,No
1894,38,Female,IT,Data Analyst,College,Single,Travel_Rarely,Yes,5630,14,14,3,3,1,2,4,Yes
1895,41,Male,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,5574,10,18,8,14,4,4,1,No
1896,30,Male,IT,Software Engineer,Below College,Single,Travel_Frequently,Yes,4730,7,8,2,2,1,1,2,No
1897,45,Male,R&D,Manager,Below College,Single,Travel_Rarely,No,8159,9,21,0,19,4,1,1,No
1898,52,Male,Sales,Sales Representative,Bachelor,Single,Travel_Frequently,Yes,4639,6,29,6,12,1,3,3,No
1899,36,Female,R&D,Laboratory Technician,College,Married,Travel_Frequently,No,6419,16,16,3,6,1,4,4,No
1900,39,Male,R&D,Manager,Below College,Single,Travel_Rarely,No,8194,9,15,2,17,1,2,3,No
1901,44,Female,Sales,Manager,Bachelor,Divorced,Travel_Frequently,No,9648,12,21,3,20,2,4,4,Yes
1902,21,Male,Sales,Sales Executive,Doctorate,Single,Non-Travel,No,3742,1,1,0,19,3,4,4,No
1903,43,Male,Finance,Manager,Bachelor,Single,Travel_Rarely,No,9368,13,21,10,5,3,1,1,No
1904,50,Male,HR,HR Specialist,Master,Married,Non-Travel,Yes,3303,3,30,1,1,2,4,3,Yes
1905,21,Male,R&D,Laboratory Technician,Below College,Single,Travel_Frequently,No,3181,0,0,0,29,4,2,1,No
1906,37,Male,IT,Data Analyst,Master,Married,Travel_Rarely,Yes,5288,6,15,5,19,4,1,1,No
1907,23,Female,Sales,Manager,Master,Divorced,Travel_Rarely,No,6514,1,1,0,22,4,4,2,No
1908,31,Female,HR,Recruiter,Bachelor,Married,Non-Travel,No,5633,9,9,4,18,3,2,4,No
1909,49,Female,R&D,Laboratory Technician,Master,Single,Travel_Frequently,No,4356,5,25,4,21,3,2,3,Yes
1910,45,Male,IT,Data Analyst,Master,Single,Travel_Rarely,No,3271,3,22,2,18,1,1,1,No
1911,55,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Frequently,Yes,5462,12,31,3,21,3,4,1,No
1912,26,Female,Finance,Manager,College,Divorced,Non-Travel,No,6620,2,5,0,27,3,2,4,Yes
1913,33,Male,Sales,Sales Executive,Below College,Divorced,Travel_Rarely,Yes,3854,2,13,1,13,1,4,3,Yes
1914,57,Female,R&D,Manager,Below College,Divorced,Travel_Rarely,Yes,10654,18,33,6,12,4,1,4,No
1915,57,Female,IT,Software Engineer,College,Single,Travel_Rarely,No,2516,0,34,0,18,4,1,4,No
1916,58,Female,IT,Data Analyst,Master,Divorced,Travel_Frequently,No,4694,10,38,0,1,4,2,4,No
1917,31,Female,R&D,Manager,Bachelor,Married,Travel_Rarely,No,9179,9,9,2,17,1,3,1,Yes
1918,27,Male,HR,Recruiter,Master,Single,Travel_Rarely,No,5088,6,7,0,24,2,1,4,Yes
1919,57,Female,Sales,Manager,Master,Divorced,Travel_Rarely,No,9285,14,36,7,5,1,1,2,No
1920,21,Female,IT,Software Engineer,Bachelor,Single,Non-Travel,No,3141,0,0,0,23,1,3,4,No
1921,28,Male,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,Yes,4601,5,8,5,18,2,2,4,Yes
1922,22,Male,R&D,Manager,Master,Single,Travel_Rarely,No,5872,1,1,1,17,4,1,3,No
1923,40,Male,Sales,Sales Executive,College,Divorced,Travel_Rarely,Yes,3938,6,17,4,4,4,4,4,No
1924,28,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,8783,8,8,3,25,1,2,2,No
1925,22,Female,R&D,Laboratory Technician,Master,Divorced,Travel_Frequently,Yes,3241,0,0,0,27,3,4,4,No
1926,60,Male,IT,Software Engineer,Bachelor,Divorced,Non-Travel,No,7978,19,39,2,1,4,1,4,No
1927,45,Female,Sales,Sales Representative,Master,Married,Travel_Rarely,No,8882,20,22,6,10,3,3,3,No
1928,55,Male,IT,IT Manager,Bachelor,Married,Travel_Frequently,Yes,8515,10,32,9,21,4,3,1,No
1929,35,Male,R&D,Laboratory Technician,Bachelor,Divorced,Travel_Rarely,Yes,4790,9,13,9,20,3,4,3,No
1930,38,Male,Sales,Manager,Master,Married,Travel_Rarely,No,9740,16,16,3,24,2,4,2,No
1931,31,Female,HR,Recruiter,Bachelor,Married,Travel_Rarely,No,4049,7,9,6,9,3,4,3,No
1932,24,Male,Finance,Accountant,Doctorate,Divorced,Travel_Frequently,No,3044,2,2,2,2,3,4,2,Yes
1933,27,Male,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,3318,3,6,0,4,1,1,1,No
1934,22,Male,HR,HR Specialist,College,Divorced,Travel_Rarely,No,2992,2,2,1,8,3,3,4,No
1935,29,Male,R&D,Research Scientist,Bachelor,Single,Non-Travel,No,3666,5,5,5,18,2,2,4,No
1936,27,Male,Finance,Financial Analyst,Bachelor,Single,Travel_Rarely,Yes,5379,6,6,2,8,4,2,2,No
1937,48,Male,IT,Software Engineer,Master,Divorced,Travel_Rarely,No,3057,3,27,0,24,4,4,4,No
1938,51,Female,Sales,Manager,Bachelor,Divorced,Non-Travel,No,9242,10,27,10,7,4,4,4,No
1939,33,Female,IT,Data Analyst,Bachelor,Single,Travel_Rarely,Yes,5979,11,11,9,29,3,2,4,Yes
1940,21,Female,HR,Recruiter,Master,Single,Travel_Rarely,No,3483,0,0,0,15,1,4,4,Yes
1941,50,Male,R&D,Laboratory Technician,Master,Single,Travel_Rarely,No,4496,7,29,2,2,2,1,4,Yes
1942,36,Male,HR,HR Specialist,Master,Single,Travel_Rarely,No,4570,8,12,2,28,3,2,4,No
1943,59,Male,Sales,Sales Executive,Master,Single,Non-Travel,No,8929,20,35,3,14,2,3,4,No
1944,37,Male,Sales,Sales Executive,College,Single,Travel_Rarely,No,3842,3,13,1,6,3,2,2,No
1945,52,Male,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,Yes,3495,4,29,2,28,4,2,2,No
1946,27,Male,R&D,Manager,Bachelor,Divorced,Travel_Rarely,No,7278,6,6,5,1,1,1,4,No
1947,45,Female,R&D,Manager,Master,Single,Travel_Frequently,No,8591,11,21,3,17,4,3,4,Yes
1948,27,Female,Finance,Financial Analyst,Below College,Married,Travel_Rarely,No,3406,4,4,1,25,1,3,4,No
1949,28,Female,R&D,Manager,Bachelor,Married,Travel_Rarely,Yes,7746,5,5,1,13,2,4,3,No
1950,35,Male,R&D,Research Scientist,Master,Single,Travel_Rarely,No,6066,9,15,5,21,3,4,4,No
1951,50,Male,R&D,Research Scientist,Master,Married,Non-Travel,Yes,4798,10,28,8,24,2,1,1,Yes
1952,48,Female,R&D,Research Scientist,Bachelor,Single,Travel_Frequently,No,6854,19,26,7,26,3,3,3,No
1953,55,Male,R&D,Manager,Master,Single,Travel_Rarely,No,8791,12,34,4,25,4,3,2,No
1954,20,Male,Sales,Sales Representative,Bachelor,Single,Non-Travel,No,3120,0,0,0,19,4,2,4,Yes
1955,50,Male,Sales,Manager,Bachelor,Married,Travel_Rarely,No,9163,14,29,5,22,2,4,1,No
1956,56,Female,Finance,Financial Analyst,Bachelor,Married,Travel_Rarely,Yes,7668,16,34,8,1,3,2,2,Yes
1957,23,Female,Finance,Financial Analyst,College,Single,Travel_Rarely,No,3200,1,1,1,29,2,2,2,Yes
1958,41,Female,R&D,Manager,College,Married,Travel_Frequently,Yes,9146,7,21,2,29,4,1,3,No
1959,43,Male,Finance,Financial Analyst,Master,Married,Travel_Rarely,No,4580,7,21,2,14,4,4,2,No
1960,44,Male,R&D,Manager,College,Divorced,Travel_Rarely,Yes,7008,2,24,0,29,1,2,4,Yes
1961,38,Female,Sales,Sales Executive,Doctorate,Single,Travel_Frequently,Yes,6204,16,16,9,2,2,3,3,Yes
1962,45,Female,Finance,Accountant,Bachelor,Married,Travel_Rarely,No,4133,8,25,8,15,1,3,2,Yes
1963,38,Male,HR,Manager,Bachelor,Divorced,Travel_Rarely,No,9949,10,15,6,17,4,4,3,No
1964,40,Male,Finance,Financial Analyst,Master,Single,Travel_Rarely,Yes,5620,14,19,7,19,2,1,1,Yes
1965,41,Female,IT,Software Engineer,Master,Divorced,Travel_Rarely,No,5654,7,17,4,21,4,4,1,No
1966,22,Female,Sales,Sales Representative,Master,Married,Travel_Rarely,Yes,3972,1,1,1,28,1,1,1,Yes
1967,40,Female,Finance,Manager,Master,Married,Travel_Rarely,No,8015,10,19,7,28,4,3,2,No
1968,28,Male,R&D,Research Scientist,Master,Divorced,Travel_Rarely,No,3855,4,4,2,2,3,2,2,No
1969,26,Female,R&D,Research Scientist,Doctorate,Divorced,Travel_Frequently,Yes,4321,2,2,0,17,3,3,4,Yes
1970,49,Female,Finance,Accountant,Doctorate,Single,Travel_Rarely,Yes,6706,14,25,6,21,3,1,4,No
1971,56,Male,Finance,Manager,Master,Divorced,Travel_Rarely,Yes,11672,18,34,4,8,3,3,1,Yes
